State,Division,Region,Branch,Route Code,Village Name,pincode,Center Name,Group Name,Name,Loan nature,Employee Name for clinet,Existing Loan amount ,Loan Date,AGE,ID_DETAILS,ADHAAR NUMBER,Marital_Status,INCOME SOURCE,LoanStatus
Karnataka,KA 05,SINDHANUR,Kallur,KSINKALA,Raithanagar camp,516193,Raithanagar camp,Salma,Vanzara Chandrikaben,1,Kundan,110210,12-01-2013,33,245LZ-17,4.24E+15,Married,DAIRY,YES
Karnataka,KA 05,SINDHANUR,Kallur,KSINKALA,211Raithanagar camp,516217,Raithanagarcamp,Sudha,Vanzara Liliben,1,Kundan,150566,30-10-2013,43,203AG/92,4.87E+15,Married,FLOWER SELLER,YES
Karnataka,KA 04,KRISHNARAJANAGARA,Krishnarajanagara,KKRIKRID,DK Koppal,516501,DK Koppal,Siddapaji,Prajapati Rekhaben,1,Valluru Vinod Kumar,189003,05-06-2013,40,130EZ-57,3.92E+15,Widowed,FLOWER SELLER,YES
Karnataka,KA 04,KRISHNARAJANAGARA,Krishnarajanagara,KKRIKRID,Siddapura,516215,Siddapura,Chamundeshwari,Raval Sajanben,1,Valluru Vinod Kumar,193771,19-02-2015,48,183UE/86,9.38E+15,Married,AGRICULTURE,NO
Karnataka,KA 04,KRISHNARAJANAGARA,krishnarajanagara,KKRIKRIB,Arjunahalli,516104,Arjunahalli,Varamalaksmi,Vanzara Ritaben,1,Valluru Vinod Kumar,135372,03-07-2013,42,570ND-13,9.15E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,KRISHNARAJANAGARA,Krishnarajanagara,KKRIKRID,DK Koppal,516152,DK Koppal,Sriganapa,Rathod Saveetaen,1,Valluru Vinod Kumar,104521,25-02-2016,21,191CN/93,2.92E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,KRISHNARAJANAGARA,krishnarajanagara,KKRIKRIB,Arjunahalli,516203,Arjunahalli,Ranna,Thakor Kokilaben,1,Valluru Vinod Kumar,133281,23-03-2014,26,690XH-21,2.36E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,KRISHNARAJANAGARA,Krishnarajanagara,KKRIKRID,Malali,516001,Malali,Devaru,Vanzara Nirmaben,1,Valluru Vinod Kumar,96774,12-04-2015,31,330XZ/15,9.22E+15,Married,BUSINESS,YES
Karnataka,KA 04,KRISHNARAJANAGARA,krishnarajanagara,KKRIKRIB,Arjunahalli,516110,Arjunahalli,Kapila,Chunara Sangitaben,1,Valluru Vinod Kumar,49779,21-12-2014,22,103UH-11,9.81E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,KRISHNARAJANAGARA,Krishnarajanagara,KKRIKRID,Malali,516110,Malali,Degula,Vanzara Shardaben,1,Valluru Vinod Kumar,42397,13-03-2013,27,116QQ/13,6.14E+15,Widowed,AGRICULTURE,YES
Karnataka,KA 04,KRISHNARAJANAGARA,Krishnarajanagara,KKRIKRID,Kanchagarakoppalu,516003,Kanchagarakoppalu,Dhanalakshmi,Vanzara Sitaben,1,Valluru Vinod Kumar,78727,01-03-2013,34,470XC-80,3.96E+15,Married,DAIRY,YES
Karnataka,KA 04,KRISHNARAJANAGARA,krishnarajanagara,KKRIKRIB,Kanchinakere,516128,Kanchinakere,Manjunathaswamy,Vanzara Dhaniben,1,Valluru Vinod Kumar,61509,16-06-2014,33,499AX/16,2.88E+15,Widowed,BUSINESS,YES
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISC,Arcot,516504,Thandukara st,Adhithiya,Mansuri Hanifaben,1,Jagadesan,49030,30-07-2014,44,197OE-25,3.12E+15,Married,AGRICULTURE,NO
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISC,Arcot,516150,Thandukara st,Adhithiya-01,Ghanchi Sohaben,1,Jagadesan,191275,26-09-2013,19,324RI/93,3.80E+15,Married,BUSINESS,YES
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISC,Arcot,516150,Thandukara st,Adhithiya-02,Vanzara Jamnaben,1,Jagadesan,176034,02-03-2013,41,376RL-69,3.84E+15,Married,OTHER,YES
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISC,Arcot,516502,Thandukara st 1,Jayapriya,Bodana Minaben,1,Jagadesan,166462,03-04-2014,45,214KV/25,3.78E+15,Married,FLOWER SELLER,YES
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISC,Arcot dup 1,516150,Anna nagar 3,Pradeep,Dhuri Jashoda,1,Jagadesan,79774,23-10-2014,20,501EA-88,5.85E+15,Married,DAIRY,YES
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISC,Arcot,516217,Anna nagar,Haripriya,Solanki Rasilaben,2,Jagadesan,146661,08-04-2014,26,652TA/47,2.61E+15,Married,BUSINESS,YES
Tamil Nadu,TN 03,PATTUKOTTAI,PERAVURANI,TPATPERB,PALLIVASAL,516127,PALLIVASAL,SAKTHI-3 & SAKTHI-4 &SAKTHI-5,Shekh Farjanabanu,1,P.Jegadeesan,151553,22-04-2014,31,255NX-16,8.79E+15,Married,OTHER,YES
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISC,Arcot,516215,Anna nagar 4,Pradeep-1,Shekh Saheen,1,Jagadesan,170591,29-10-2014,48,467VZ/12,1.92E+15,Married,BUSINESS,YES
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISC,Arcot,516126,Periyathanduka st,Dhanam,Shekh Nasimbanu,1,Jagadesan,32108,18-08-2015,24,110HZ-95,1.59E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 03,PATTUKOTTAI,PERAVURANI,TPATPERB,PALLIVASAL,516213,PALLIVASAL,SAKTHI-1,Shekh Shahirkhabanu,1,P.Jegadeesan,197724,08-09-2014,23,689UO/28,1.70E+15,Married,AGRICULTURE,NO
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISC,Arcot,516504,Thopukana,Mariyamman-1,Pathan Shakilabano,1,Jagadesan,102692,02-06-2014,29,123JB-89,3.72E+15,Married,OTHER,YES
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISC,Arcot,516247,Thopukana,Masilamani nagar,Pathan Ramashad,1,Jagadesan,171454,08-07-2015,32,592UZ/62,4.59E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 03,PATTUKOTTAI,PERAVURANI,TPATPERB,PALLIVASAL,516259,PALLIVASAL,SAKTHI,Pathan Salmabanu,1,P.Jegadeesan,53921,22-01-2013,42,518JY-28,3.37E+15,Married,FLOWER SELLER,YES
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISC,Arcot 1,516108,Anna nagar 2,Magesh,Vaghela Lilaba,1,Jagadesan,37584,07-07-2015,28,664ZQ/52,4.60E+15,Widowed,AGRICULTURE,YES
Tamil Nadu,TN 03,PATTUKOTTAI,PERAVURANI,TPATPERB,MELAKADU,516267,MELAKADU,NELA,Vora Shaminbanu,1,P.Jegadeesan,146563,03-07-2014,26,450VE-40,8.66E+15,Married,BUSINESS,NO
Tamil Nadu,TN 03,PATTUKOTTAI,PERAVURANI,TPATPERB,MELAKADU,516101,MELAKADU,NEELA,Shaikh Samabibi,1,P.Jegadeesan,133726,26-04-2015,35,542OK/19,6.01E+15,Widowed,AGRICULTURE,NA
Karnataka,KA 03,DHARWAD,Hebballi,KDWDHEBC,Garag,516128,Garag,BBFATHIMA,Kumbhar Kokilaben,1,Venkatesh,58359,16-10-2015,36,482SV-59,4.69E+15,Married,FLOWER SELLER,YES
Karnataka,KA 03,DHARWAD,Hebballi,KDWDHEBC,Hangarki,516162,Hangarki,Brundavana,Saiyed Femidabanu,1,Venkatesh,45598,06-07-2014,20,553EH/28,5.83E+15,Married,LAND,YES
Karnataka,KA 03,DHARWAD,Hebballi,KDWDHEBC,Hangarki,516108,Hangarki,Durgadevi,Vaghela Kanchanben,1,Venkatesh,109356,24-02-2014,24,643BP-77,2.57E+15,Married,BUSINESS,YES
Karnataka,KA 03,DHARWAD,Hebballi,KDWDHEBC,Kotabagi,516269,Kotabagi,Krishna,Shekh Shabanabanu,1,Venkatesh,213981,11-03-2013,31,305RX/31,4.74E+15,Married,AGRICULTURE,YES
Karnataka,KA 03,DHARWAD,Hebballi,KDWDHEBC,Kotabagi,516237,Kotabagi,Jeevan,Vaghela Mayaba,1,Venkatesh,81310,07-10-2015,48,107LY-63,5.27E+15,Married,DAIRY,YES
Karnataka,KA 02,HOSKOTE,Hoskote,KHOSHOSD,Halahalli,516003,Halehalli 2,Samrudi,Saiyed Sabinabanu,1,Bhaskar N,16819,08-10-2013,26,664KM/24,5.26E+15,Married,FLOWER SELLER,YES
Karnataka,KA 03,DHARWAD,Hebballi,KDWDHEBC,Kotabagi,516214,Kotabagi,Sharavathi,Shekh Shahenajbanua,1,Venkatesh,110323,02-03-2015,29,235LG-29,8.30E+15,Married,BUSINESS,NO
Karnataka,KA 03,DHARWAD,Hebballi,KDWDHEBC,Kotabagi,516003,Kotabagi,Ganga,Mansuri Afsanaben,1,Venkatesh,55260,16-11-2015,36,347WN/61,3.96E+15,Married,BUSINESS,YES
Karnataka,KA 02,HOSKOTE,Hoskote,KHOSHOSD,K Channasandra,516503,K Channasandra,Saraswathi,Shekh Raziyabibi,1,Bhaskar N,92744,04-02-2016,23,229PD-56,4.93E+15,Married,LAND,YES
Karnataka,KA 03,DHARWAD,Hebballi,KDWDHEBC,Kotabagi,516267,Kotabagi,Shanti,Shekh Mumtajbibi,1,Venkatesh,221779,04-10-2013,40,234CU/10,2.25E+15,Married,AGRICULTURE,YES
Karnataka,KA 03,DHARWAD,Hebballi,KDWDHEBC,Kotabagi,516267,Kotabagi,Apurva,Pathan Maksudabanu,1,Venkatesh,213401,17-03-2013,45,475FQ-72,5.63E+15,Married,OTHER,NO
Karnataka,KA 02,HOSKOTE,Hoskote,KHOSHOSD,K Channasandra,516002,K Channasandra,Sri Shakthi,Shekh Mahemudabibi,1,Bhaskar N,159462,07-04-2014,41,109DW/55,7.94E+15,Married,AGRICULTURE,NO
Karnataka,KA 02,HOSKOTE,Hoskote,KHOSHOSD,Rampura,516150,Ramapura00,Vinakaya,Saiyad Yasmin,1,Bhaskar N,54532,07-12-2015,40,211CJ-25,7.11E+15,Widowed,BUSINESS,YES
Karnataka,KA 02,HOSKOTE,Hoskote,KHOSHOSD,Rampura,516228,Ramapura00,Lakshmi,Pathan Rehanabanu,1,Bhaskar N,197088,02-04-2015,36,519SX/47,1.47E+15,Married,BUSINESS,NO
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Kelamangalam,516130,Keamangalam 1,Shahinsha,Kureshi Mumtajbanu,1,Jerold,89328,26-07-2015,29,689VR-54,7.32E+15,Married,OTHER,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Jeevanagar,516129,Jeevanagar New,Sindhu,Dhobi Ashaben,1,Jerold,21779,11-12-2014,30,153PH/55,3.27E+15,Married,BUSINESS,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Jeevanagar,516108,Jeevanagar New,Lakshmi,Pathan Farhanabanu Irfanbhai,1,Jerold,140855,24-11-2014,18,120SF-74,1.82E+15,Married,OTHER,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Jeevanagar,516247,Jeevanagar New,Yarab 2,Shekh  Amarinbanu,1,Jerold,51209,08-12-2015,39,642HR/80,3.08E+15,Married,FLOWER SELLER,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Kelamangalam,516130,Annanagar,Ellamma 1,Mirza Amirbibi Basirbeg,1,Jerold,110258,07-10-2013,24,687LS-67,6.03E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Anna Nagar,516110,Annanagar 2,Fathima,Pathan Nasrimbanu,1,Jerold,36303,09-01-2014,39,521GS/42,3.41E+15,Married,BUSINESS,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Anna Nagar,516502,Annanagar New,Saraswathi 1,Thakarada Vinaben,1,Jerold,77911,10-08-2015,38,177XH-93,4.96E+15,Married,DAIRY,NO
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Anna Nagar,516129,Annanagar 2,Lakshmi 1,Thakarada athaben,1,Jerold,112678,08-06-2014,19,476VR/22,8.13E+15,Widowed,BUSINESS,YES
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Vinayakanagara,516268,Vinayakanagara,Sri vinayaka,Panara Sabanabanu,1,Prasanth,31561,01-01-2014,48,348BG-44,6.52E+15,Married,BUSINESS,YES
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Vinayakanagara,516228,Vinayakanagara,maruthi,Thakor Rekhaben,1,Prasanth,63658,24-12-2013,30,270AR/33,3.54E+15,Married,FLOWER SELLER,YES
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Vinayakanagara,516269,Vinayakanagara,shabana,Shekh Firojabanu,1,Prasanth,192367,04-11-2013,37,130RK-64,7.63E+15,Married,FLOWER SELLER,YES
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Vinayakanagara,516127,Vinayakanagara,khaza,Shekh Sahedabanu,1,Prasanth,25058,02-12-2014,30,106OV/30,6.67E+15,Married,BUSINESS,YES
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Vinayakanagara,516108,Vinayakanagara,Khaza 2,Panara Hamidabanu,1,Prasanth,114053,01-12-2013,18,127ND-45,8.84E+15,Married,AGRICULTURE,YES
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Vinayakanagara,516129,Vinayakanagara,pramila,Shekh Fehamidabanu,1,Prasanth,125058,05-11-2013,30,168DF/47,4.38E+15,Married,AGRICULTURE,NO
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Vinayakanagara,516217,Vinayakanagara,savithramma,Saiyad Rehanabanu,1,Prasanth,139926,26-02-2013,28,670LF-85,2.08E+15,Widowed,DAIRY,NO
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Vinayakanagara,516126,Vinayakanagara,vinayaka,Shaikh Afsanabanu,1,Prasanth,210295,27-01-2013,20,698CG/63,4.02E+15,Widowed,BUSINESS,YES
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Vinayakanagara,516130,Vinayakanagara,renuka,Shekh Mahetabbanua,1,Prasanth,107200,06-04-2015,44,617BB-65,7.06E+15,Married,OTHER,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Anna Nagar,516104,Annanagar 2,Raghavendhra,Shaekh Rukaiyabibi Abidhusen,1,Jerold,191082,03-04-2013,34,512NW/34,8.38E+15,Married,AGRICULTURE,YES
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Vinayakanagara,516193,Vinayakanagara,vinayaka,Shekh Farahanabanu,1,Prasanth,35274,09-08-2013,48,588JT-18,3.34E+15,Married,FLOWER SELLER,YES
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Vinayakanagara,516151,Vinayakanagara,sowjanya,Movat Rajameen,1,Prasanth,122091,28-06-2014,32,455IC/86,8.58E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Kelamangalam,516270,Annanagar,Beem,Marvadi Arjumman,1,Jerold,180037,08-11-2013,35,293QM-79,7.75E+15,Married,FLOWER SELLER,NA
Tamil Nadu,TN 02,THIRUVALLUR,Thiruvallur,TTHRTHRD,Narayanapuram,516107,Narayanapuram,Vaani 1,Shekh Nafisabanu,1,M. Karthik,101908,14-12-2013,27,272AP/55,6.38E+15,Married,AGRICULTURE,YES
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Rajivgandhibadavani,516228,Rajivgandhibadavani,Gayathri,Sarwani farjanabanu,1,Prasanth,139359,27-05-2015,42,625KY-66,7.21E+15,Married,BUSINESS,YES
Tamil Nadu,TN 02,THIRUVALLUR,Thiruvallur,TTHRTHRD,Narayanapuram,516267,Narayanapuram,vaani 2,Sandhi Faridaben,1,M. Karthik,194095,10-02-2015,47,141OM/54,4.10E+15,Divorced,OTHER,NA
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Rojipura,516267,Rojipura,yarab,Ushaben kishorbhai Rathod,1,Prasanth,180088,11-09-2015,37,308GB-55,4.37E+15,Married,OTHER,YES
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Rojipura,516107,Rojipura,Inshallah,Farzanabanu Shekh,1,Prasanth,27890,19-06-2014,41,443HF/62,6.96E+15,Married,AGRICULTURE,YES
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Rojipura,516150,Rojipura,Mashallah,Rajput Kastruriben,1,Prasanth,204459,09-07-2015,34,517ZK-60,4.68E+15,Widowed,OTHER,NO
Tamil Nadu,TN 02,THIRUVALLUR,Thiruvallur,TTHRTHRD,Narayanapuram,516193,Narayanapuram,vani 3,Vanzara Minaben,1,M. Karthik,10153,13-02-2016,36,413NB/69,6.39E+15,Married,AGRICULTURE,YES
Karnataka,KA 02,DODDABALLAPUR,Doddabalapur,KDODDODA,Rojipura,516203,Rojipura,Allah,Vanzara Radhaben,1,Prasanth,199906,10-08-2013,39,490PY-31,2.77E+15,\n,FLOWER SELLER,YES
Tamil Nadu,TN 02,THIRUVALLUR,Thiruvallur,TTHRTHRD,Pudhur,516503,Adhidravidar Colony 0,Sasikala 1,Leuva Lalitaben,1,M. Karthik,103071,04-08-2013,35,206DG/75,8.46E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 02,THIRUVALLUR,Thiruvallur,TTHRTHRD,Pudhur,516162,Adhidravidar Colony 0,Sasikala 2,Parmar Kokeelaben,1,M. Karthik,182467,11-07-2013,21,538BX-44,1.88E+15,Married,FLOWER SELLER,YES
Tamil Nadu,TN 02,THIRUVALLUR,Thiruvallur,TTHRTHRD,Pudhur,516107,Adhidravidar Colony 0,Sasikala 3,Parmar Urmilaben,1,M. Karthik,156963,02-03-2013,43,387IE/23,9.69E+15,Married,BUSINESS,YES
Tamil Nadu,TN 02,THIRUVALLUR,Thiruvallur,TTHRTHRD,Pudhur,516267,Adhidravidar Colony 0,Sasikala 4,Parmar Dipikaben,1,M. Karthik,19745,25-02-2016,22,170RH-61,3.97E+15,Married,BUSINESS,YES
Tamil Nadu,TN 02,THIRUVALLUR,Thiruvallur,TTHRTHRD,Gandhi Gramam,516213,Gandhi St,Poomagal,Parmar Arunaben,1,M. Karthik,147258,23-02-2015,26,332FM/80,2.46E+15,Married,OTHER,NA
Tamil Nadu,TN 02,THIRUVALLUR,Thiruvallur,TTHRTHRD,Ramancheri,516213,Ramancheri,Agalya,Parmar Sumitraben,1,M. Karthik,64902,16-02-2013,36,609PY-27,5.80E+15,Married,AGRICULTURE,NO
Tamil Nadu,TN 02,THIRUVALLUR,Thiruvallur,TTHRTHRD,Mettupalayam,516268,Pilliyar Koil Street,Mariyamman 1,Parmar Sitaben,1,M. Karthik,138771,16-10-2013,28,453QF/18,7.95E+15,Married,BUSINESS,NA
Tamil Nadu,TN 02,THIRUVALLUR,Thiruvallur,TTHRTHRD,Mettupalayam,516233,Pilliyar Koil Street,Mariyamman 2,Motisara Rajiyabanu,1,M. Karthik,196246,06-11-2014,21,387VN-42,4.14E+15,Married,BUSINESS,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Anna Nagar,516162,Annanagar 2,Saleem,Solanki Sonalben,1,Jerold,49201,22-11-2013,23,420MZ/75,5.26E+15,Married,DAIRY,NO
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Kelamangalam 4,516105,Annanagar New,Thamarai New,Chauhan Hemlattaben,1,Jerold,35361,29-10-2013,33,247HU-34,1.77E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Kelamangalam,516115,Jeeva Nagar,Yallamma devi,Thakor Manjulaben,1,Jerold,141303,21-03-2015,23,119BH/93,5.23E+15,Married,OTHER,YES
Tamil Nadu,TN 03,KUMBAKONAM,Thirunageshwaram,TKUMTHIA,OHAI,516115,OHAI-F,MAYA09,Dataniya Rekhaben,1,S Dhavamani,212270,20-11-2013,39,676KQ-89,5.89E+15,Married,FLOWER SELLER,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,CHATIPURA,516505,CHATIPURA,NETHRA,Thakor Kishnaben,1,Nukula Tejassriram,38065,22-08-2013,43,504JT/91,3.42E+15,Married,AGRICULTURE,NA
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Anna Nagar,516104,Annanagar 2,Thamarai,Makwana Manjiben,1,Jerold,29843,05-02-2013,19,246ZX-63,6.63E+15,Widowed,BUSINESS,NO
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,CHATIPURA,516504,CHATIPURA,Maramma,Makwana Vishnuben,1,Nukula Tejassriram,22528,13-07-2015,23,323AT/65,7.62E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,CHATIPURA,516215,CHATIPURA,Kusuma,Prajapati Shardaben,1,Nukula Tejassriram,41147,30-09-2015,30,182HR-57,1.90E+15,Widowed,DAIRY,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Anna Nagar,516162,Annanagar 2,Ramzan 1,Makwana Tejabenl,1,Jerold,14769,29-04-2014,29,485IF/95,7.95E+15,Married,BUSINESS,NO
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSC,Anna Nagar,516002,Annanagar New,Mubarak,Marvadee Rekhaben,1,Jerold,214652,15-04-2013,20,497OJ-75,5.38E+15,Married,OTHER,NA
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,CHATIPURA,516504,CHATIPURA,Maithri,Makwana Lilaben,1,Nukula Tejassriram,151386,12-08-2015,35,446OL/81,8.07E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 03,KUMBAKONAM,Thirunageshwaram,TKUMTHIA,Nagalur,516002,Nagalur,Hamam,Makwana Sajanben,1,S Dhavamani,157973,09-07-2015,46,354VG-22,6.53E+15,Married,DAIRY,NA
Karnataka,KA 03,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,Manasapura,516003,Manasapura,Maithri,Sharma Gitaben,1,Nukula Tejassriram,22887,26-01-2015,30,297QT/98,7.15E+15,Married,AGRICULTURE,NA
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,Manasapura,516107,Manasapura,Sowbagya,Mansu Ruksanambanu,1,Nukula Tejassriram,166560,06-06-2014,40,541KA-17,8.12E+15,Married,BUSINESS,NA
Tamil Nadu,TN 03,KUMBAKONAM,Thirunageshwaram,TKUMTHIA,Nagalur,516193,Nagalur,Banan-3,Thakor Nanduben,1,S Dhavamani,143855,14-04-2013,46,642XC/33,6.23E+15,Married,DAIRY,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,Manasapura,516193,Manasapura,Radhika,Pathan Merunisa,1,Nukula Tejassriram,189214,29-12-2015,33,652AX-79,6.17E+15,Married,FLOWER SELLER,YES
Karnataka,KA 03,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,CHATIPURA,516003,CHATIPURA,Akila,Rathod Chanchlben,1,Nukula Tejassriram,30552,22-09-2013,44,480ND/45,4.63E+15,Married,BUSINESS,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,Manasapura,516203,Manasapura,Saraswathi,Chauhan Amratben,1,Nukula Tejassriram,189709,08-01-2014,27,326MS-24,9.04E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,Manasapura,516269,Manasapura,Sinchana,Parmar Manjilaben,1,Nukula Tejassriram,121178,08-04-2013,43,325LE/43,5.83E+15,Married,BUSINESS,YES
Tamil Nadu,TN 03,KUMBAKONAM,Thirunageshwaram,TKUMTHIA,Adavanguti,516129,Adavanguti,Sangeedham,Thakor Sitaben,1,S Dhavamani,95758,22-07-2013,27,339QI-65,3.22E+15,Married,DAIRY,NO
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,Manasapura,516193,Manasapura,Sampiange,Thakor Kanchanben,1,Nukula Tejassriram,228733,30-04-2014,25,378HQ/25,3.00E+15,Married,BUSINESS,NO
Tamil Nadu,TN 03,KUMBAKONAM,Thirunageshwaram,TKUMTHIA,Adavanguti,516107,Adavanguti A,Sangeetham 3,Thakor Kokilaben,1,S Dhavamani,156612,18-01-2015,38,240QO-50,8.30E+15,Married,BUSINESS,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,CHATIPURA,516101,CHATIPURA,Paravathi,Thakor Ashaben,1,Nukula Tejassriram,121082,05-06-2014,31,522AZ/17,9.19E+15,Married,FLOWER SELLER,NO
Tamil Nadu,TN 03,KUMBAKONAM,Thirunageshwaram,TKUMTHIA,Adavanguti,516130,Adavanguti,Sangeetham 3,Makwana Dinaben,1,S Dhavamani,19414,29-07-2015,48,153QW-55,5.47E+15,Married,OTHER,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,Manasapura,516257,Manasapura,Varuna,Kureshee Fakarajbanua,1,Nukula Tejassriram,76184,08-03-2014,38,199WJ/79,6.19E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,Manasapura,516214,Manasapura,Sagar,Shekh Firadoshbanu,1,Nukula Tejassriram,196666,19-03-2013,21,500PL-68,5.63E+15,Married,OTHER,NO
Tamil Nadu,TN 03,KUMBAKONAM,Thirunageshwaram,TKUMTHIA,Adavanguti,516502,Adavanguti,Sangeedham 1,Zampadiya Taraben,1,S Dhavamani,227005,07-08-2015,21,401RA/15,1.36E+15,Widowed,OTHER,YES
Tamil Nadu,TN 03,KUMBAKONAM,Thirunageshwaram,TKUMTHIA,Adavanguti,516233,Adavanguti c,Sangeetham 3,Parmar Arunaben,1,S Dhavamani,22924,17-11-2013,28,127NO-71,9.26E+15,Married,BUSINESS,NA
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,Manasapura,516002,Manasapura,Siddappaji,Rayat Preeti,1,Nukula Tejassriram,166802,31-05-2015,39,596KJ/65,2.82E+15,Married,BUSINESS,NO
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,Manasapura,516126,Manasapura,Thimbbadevi,Ravat Nitaben,1,Nukula Tejassriram,105386,10-08-2015,25,256PB-58,7.10E+15,Married,BUSINESS,YES
Tamil Nadu,TN 03,KUMBAKONAM,Thirunageshwaram,TKUMTHIA,Adavanguti,516215,Adavanguti b,Hajiyar,Shaikh Mumatazbanun,1,S Dhavamani,153005,26-01-2014,22,243BJ/55,1.71E+15,Married,BUSINESS,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,Manasapura,516002,Manasapura,Parvathi,Arab Nilofarbanu,1,Nukula Tejassriram,193725,15-06-2013,20,296AY-29,1.79E+15,Married,BUSINESS,NA
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar 2,KCHACHBA,CHATIPURA,516003,CHATIPURA,Pragna,Rashidabanu Gulamnabi Shaikh,1,Nukula Tejassriram,55866,06-02-2014,29,111BU/44,7.31E+15,Widowed,OTHER,YES
